,position,time,temperature
3736,0.36,1.0,-0.1692489887498232
3737,0.37,0.0,0.16109410002246785
3738,0.37,0.01,0.16102748200329883
3739,0.37,0.02,0.1607762104348358
3740,0.37,0.03,0.16039199445765598
3741,0.37,0.04,0.1598237962369269
3742,0.37,0.05,0.15912352734535656
3743,0.37,0.06,0.15824061617250806
3744,0.37,0.07,0.15722708672652655
3745,0.37,0.08,0.1560329183300804
3746,0.37,0.09,0.1547101569858001
3747,0.37,0.1,0.15320941548452743
3748,0.37,0.11,0.15158267129487407
3749,0.37,0.12,0.14978125071177165
3750,0.37,0.13,0.14785697241081927
3751,0.37,0.14,0.14576195341214232
3752,0.37,0.15,0.14354776396485916
3753,0.37,0.16,0.14116738591601122
3754,0.37,0.17,0.1386720524338577
3755,0.37,0.18,0.13601568088241875
3756,0.37,0.19,0.13324908002352726
3757,0.37,0.2,0.13032716973774955
3758,0.37,0.21,0.12730024872823698
3759,0.37,0.22,0.12412430243687805
3760,0.37,0.23,0.12084903586712198
3761,0.37,0.24,0.1174315588634494
3762,0.37,0.25,0.11392090142983392
3763,0.37,0.26,0.11027535221895882
3764,0.37,0.27,0.10654318759759714
3765,0.37,0.28,0.10268392478190885
3766,0.37,0.29,0.09874501083611459
3767,0.37,0.3,0.0946872364484349
3768,0.37,0.31,0.09055714698618343
3769,0.37,0.32,0.08631684649427887
3770,0.37,0.33,0.08201190980551522
3771,0.37,0.34,0.07760578902474234
3772,0.37,0.35000000000000003,0.07314302344110053
3773,0.37,0.36,0.0685884426041612
3774,0.37,0.37,0.06398548933541123
3775,0.37,0.38,0.059300394579415175
3776,0.37,0.39,0.054575448091700854
3777,0.37,0.4,0.04977830063292481
3778,0.37,0.41000000000000003,0.044950036843557487
3779,0.37,0.42,0.04005974011941675
3780,0.37,0.43,0.03514724269160642
3781,0.37,0.44,0.03018306775737659
3782,0.37,0.45,0.02520575278578082
3783,0.37,0.46,0.02018726226049562
3784,0.37,0.47000000000000003,0.015164801644817193
3785,0.37,0.48,0.010111772506493966
3786,0.37,0.49,0.005064016315535871
3787,0.37,0.5,-3.6381495784191064e-06
3788,0.37,0.51,-0.005056740017007986
3789,0.37,0.52,-0.010119048803138714
3790,0.37,0.53,-0.015157525351303578
3791,0.37,0.54,-0.020194538549643707
3792,0.37,0.55,-0.025198476502216665
3793,0.37,0.56,-0.030190344034161685
3794,0.37,0.5700000000000001,-0.03513996642277001
3795,0.37,0.58,-0.040067016379167486
3796,0.37,0.59,-0.04494276059399483
3797,0.37,0.6,-0.04978557687123846
3798,0.37,0.61,-0.05456817186565402
3799,0.37,0.62,-0.05930767079222708
3800,0.37,0.63,-0.06397821313675144
3801,0.37,0.64,-0.06859571878780892
3802,0.37,0.65,-0.07313574727326706
3803,0.37,0.66,-0.07761306517602329
3804,0.37,0.67,-0.08200463367146121
3805,0.37,0.68,-0.08632412261050097
3806,0.37,0.6900000000000001,-0.09054987088832926
3807,0.37,0.7000000000000001,-0.09469451252745899
3808,0.37,0.71,-0.0987377347763098
3809,0.37,0.72,-0.10269120082218236
3810,0.37,0.73,-0.10653591157709122
3811,0.37,0.74,-0.11028262821954028
3812,0.37,0.75,-0.11391362544925657
3813,0.37,0.76,-0.11743883482402334
3814,0.37,0.77,-0.12084175992647321
3815,0.37,0.78,-0.12413157835776
3816,0.37,0.79,-0.12729297282688706
3817,0.37,0.8,-0.13033444561988092
3818,0.37,0.81,-0.13324180416022668
3819,0.37,0.8200000000000001,-0.1360229567273521
3820,0.37,0.8300000000000001,-0.138664776606757
3821,0.37,0.84,-0.14117466172588575
3822,0.37,0.85,-0.14354048817153794
3823,0.37,0.86,-0.14576922918965007
3824,0.37,0.87,-0.1478496966483243
3825,0.37,0.88,-0.1497885264601152
3826,0.37,0.89,-0.15157539555976618
3827,0.37,0.9,-0.15321669120736928
3828,0.37,0.91,-0.154702881274208
3829,0.37,0.92,-0.1560401940314851
3830,0.37,0.93,-0.15721981103420818
3831,0.37,0.9400000000000001,-0.15824789185687843
3832,0.37,0.9500000000000001,-0.1591162516677659
3833,0.37,0.96,-0.15983107190893428
3834,0.37,0.97,-0.16038471879001476
3835,0.37,0.98,-0.1607834860993465
3836,0.37,0.99,-0.1610202063406719
3837,0.37,1.0,-0.1611013756844665
3838,0.38,0.0,0.1533474767879745
3839,0.38,0.01,0.15326513541610096
3840,0.38,0.02,0.1530448844410891
3841,0.38,0.03,0.15266026020748175
3842,0.38,0.04,0.15213830159417926
3843,0.38,0.05,0.1514528969563615
3844,0.38,0.06,0.15063130611554695
3845,0.38,0.07,0.14964781057392262
3846,0.38,0.08,0.1485298454278382
3847,0.38,0.09,0.1472521249114836
3848,0.38,0.1,0.14584221303628375
3849,0.38,0.11,0.14427529464591196
3850,0.38,0.12,0.14257901579802332
3851,0.38,0.13,0.14072906796633344
3852,0.38,0.14,0.13875313206168696
3853,0.38,0.15,0.13662744020939593
3854,0.38,0.16,0.13437966084243758
3855,0.38,0.17,0.13198659862606874
